id,CO2_working_capacity [mL/g]
68991,70.57082489701034
68992,124.9659124706685
68993,69.02305923669964
68994,226.82125144818568
68995,184.95119764362187
68996,233.32417442904324
68997,70.03800050887685
68998,82.9801416606921
68999,55.19612806215207
69000,78.48613238763969
69001,92.64485167889632
69002,90.07698607837037
69003,289.8900818061462
69004,248.58763764278092
69005,154.72598435957752
69006,163.493336934649
69007,173.64664674792746
69008,70.3984902622376
69009,90.41242868156321
69010,308.21119882892174
69011,169.40241605786088
69012,44.746545122167774
69013,81.35365775255309
69014,192.29034509620578
69015,204.05951785351363
69016,74.62632291585876
69017,101.36628687705976
69018,175.51583055863358
69019,39.99618767332136
69020,53.88134650578904
69021,60.894873782555464
69022,227.89750265811614
69023,223.50952784081534
69024,258.0231620457008
69025,100.10012818331973
69026,40.90120847191612
69027,132.69555843701605
69028,99.72956198704041
69029,73.47628543219102
69030,62.84265037283292
69031,212.3086395256429
69032,242.88764362314174
69033,60.16388665833795
69034,77.62748998247523
69035,109.84119000540922
69036,88.18203023265062
69037,71.81602481028878
69038,216.6396032609093
69039,94.72574906215564
69040,91.6952825601432
69041,46.45660430532874
69042,48.63922801511562
69043,105.28369075901787
69044,193.3798263786598
69045,121.3485408913018
69046,65.2900665951806
69047,88.86672919755486
69048,127.0032215815487
69049,84.713007395499
69050,168.39842767429795
69051,135.5138564655277
69052,252.4618460041574
69053,89.64102054818011
69054,40.043340987676174
69055,70.74650035792743
69056,146.7702667605946
69057,94.32889754708174
69058,164.3905087508887
69059,86.01681342329937
69060,55.81019798058493
69061,127.24238868916098
69062,82.7355939003447
69063,98.39321625630888
69064,107.60776979578392
69065,123.84644673656277
69066,62.22270722185211
69067,58.71701133888624
69068,66.62863740889273
69069,127.86654740143122
69070,123.94734332597862
69071,75.58294389878512
69072,92.9783119189331
69073,180.2570962826561
69074,160.87327497475385
69075,96.3122116897646
69076,90.93328292659567
69077,87.66597162776432
69078,79.14615539657723
69079,85.2222206332986
69080,67.22663177703896
69081,88.43406496104558
69082,331.0235630947128
69083,97.60876986466327
69084,244.62180192069823
69085,83.94886991456505
69086,57.552037101050516
69087,83.4420078435847
69088,211.40786588375835
69089,139.60240271547343
69090,115.91307072046172
69091,66.9908988779639
69092,188.22862729291617
69093,90.90676660380703
69094,70.14969029101786
69095,55.61400012767497
69096,142.96431130187065
69097,74.25519268114778
69098,280.7025976230532
69099,143.43501603648858
69100,184.69602674390686
69101,77.09566927307513
69102,130.48728717586513
69103,300.8674609858319
69104,207.01844228799595
69105,121.3475302120324
69106,108.027064678986
69107,197.6941599944821
69108,72.94965395565558
69109,192.37451732345792
69110,259.5901986229228
69111,123.64979642097427
69112,116.76189412380283
69113,148.65190021336332
69114,117.65244483350878
69115,136.59411550444375
69116,360.769586741553
69117,81.22920625312275
69118,117.29123539796214
69119,186.86460587122477
69120,89.43079072875707
69121,127.32734430059969
69122,167.6006135934482
69123,126.47832466882659
69124,73.40404251107586
69125,108.40292733025188
69126,83.87569319174884
69127,118.061625407651
69128,274.3228636074373
69129,56.723002662274524
69130,90.25177711105988
69131,163.01111001231024
69132,69.0891336677654
69133,346.2217885141318
69134,204.99884846371032
69135,71.23372449324185
69136,96.76987970649948
69137,172.06653788543417
69138,72.94152069760909
69139,98.99527064923211
69140,92.57995971330215
69141,73.53789711035898
69142,103.70780539380138
69143,92.85153675993261
69144,147.9504367834611
69145,106.77304755919953
69146,92.3705608040379
69147,77.2990641916515
69148,61.52009004260211
69149,128.49437868784645
69150,133.78791879687623
69151,58.51324181617048
69152,157.51891357114192
69153,67.55994331346736
69154,77.05614500664892
69155,66.05544924285658
69156,121.26648392948574
69157,96.30364536332385
69158,42.75169865636781
69159,70.71502527899986
69160,101.36505210026888
69161,296.4511763563743
69162,99.02683472253466
69163,53.27166998386619
69164,77.1635087959223
69165,89.4492195425122
69166,109.6976134409905
69167,193.03284933445102
69168,102.54827179819065
69169,91.33736318103942
69170,165.5355890762147
69171,112.09790455156778
69172,84.86821171182027
69173,108.17450639503396
69174,67.45202590507358
69175,212.68875851000382
69176,205.55759006402184
69177,90.90456693364112
69178,490.73040212746736
69179,67.26252560521607
69180,95.87539634073411
69181,84.33990550151873
69182,108.85148689317433
69183,279.8194069119782
69184,106.58508340024208
69185,65.91940917401622
69186,222.17850511993564
69187,128.7637520363764
69188,70.39544761743834
69189,106.14171105423705
69190,156.3163885230419
69191,66.16193304313406
69192,82.87789308074439
69193,85.83964322406132
69194,95.614404428935
69195,85.73206146322275
69196,97.09006342645601
69197,136.4333703632334
69198,160.5842943591818
69199,63.90911032579277
69200,89.67514516178822
69201,60.46052527197243
69202,90.68096130928497
69203,69.17953580625814
69204,97.11972856792212
69205,65.77908503129076
69206,90.15675465649437
69207,73.16578178978915
69208,114.15029574400268
69209,137.34652378271306
69210,79.06664983910207
69211,137.85204740872683
69212,62.004155444486784
69213,152.86286136637673
69214,187.34229503460796
69215,142.6093408187183
69216,232.15943396638897
69217,160.22052390243357
69218,97.15959037604608
69219,73.96375316619812
69220,69.27916431836583
69221,76.25051576991302
69222,134.83335277888912
69223,223.65077005983295
69224,82.35118432427475
69225,196.8757717958565
69226,88.52839111508774
69227,64.66820081100418
69228,88.8449427157186
69229,136.0084385807507
69230,109.40350995249761
69231,86.69398441567847
69232,148.9470873543384
69233,120.12771344275521
69234,121.07510847230037
69235,53.969857985599745
69236,67.9286712762254
69237,43.173575093907374
69238,98.43122640962726
69239,55.654934306987414
69240,90.29163855658464
69241,250.8703957183152
69242,339.1528332535675
69243,73.88739558753664
69244,90.83067798185954
69245,102.36675531109249
69246,187.1709740190613
69247,73.96997137138607
69248,113.94986443883515
69249,102.54481709560021
69250,70.88727321102354
69251,132.26732844004042
69252,134.82254552326197
69253,364.47264708604433
69254,68.56235030471962
69255,65.70472596565554
69256,168.39129159675088
69257,77.34059859692226
69258,140.20556107646343
69259,238.00783947573984
69260,181.61767631063012
69261,205.92919837998068
69262,45.512590730975305
69263,181.21376022609445
69264,99.71622531139548
69265,211.97357191472975
69266,155.78437005254506
69267,134.59678063824416
69268,290.6961219990938
69269,174.29634535613053
69270,136.13963072620803
69271,211.4617141171566
69272,67.1360320191845
69273,174.26198655974414
69274,253.59743042827938
69275,174.56339641932234
69276,70.62531577671876
69277,104.23825324854096
69278,99.05346495566556
69279,92.90598290451263
69280,165.00233930305663
69281,73.951799235609
69282,165.6145610346239
69283,117.87322675948454
69284,81.13767653651783
69285,206.40567674412296
69286,168.29419241527535
69287,183.17903518789316
69288,88.40986882098474
69289,59.93969152519214
69290,91.35079971723712
69291,99.71467964238991
69292,103.2073933473046
69293,126.06417887745772
69294,99.11275119926685
69295,123.82218704358436
69296,76.98867073047674
69297,82.6799859429965
69298,65.27096406769755
69299,230.94612055442153
69300,102.13242390862013
69301,103.027590755588
69302,108.06197621989726
69303,134.4531343530864
69304,53.079999930519165
69305,62.81681783301406
69306,141.32640668727953
69307,113.11408657825682
69308,68.91050453084762
69309,115.00650663439758
69310,169.88124914278723
69311,112.2985090525803
69312,72.1987392665074
69313,53.25987468232513
69314,152.6514668786153
69315,109.05495396003602
69316,167.3708199133253
69317,154.2522938922641
69318,79.90380681899205
69319,94.70572277962464
69320,92.8052690733403
69321,191.45155143609355
69322,212.425317640095
69323,135.07359318454192
69324,85.86619094004598
69325,190.69938812911374
69326,94.33596759923631
69327,133.23228190429677
69328,138.65817290908072
69329,77.06294691822085
69330,176.1782469563118
69331,79.89019222011183
69332,187.30255241701366
69333,188.48187237334338
69334,280.4546678697037
69335,63.24245191350057
69336,65.48583524439428
69337,194.8823038596002
69338,128.1804024156233
69339,75.49099958860054
69340,168.2137965025963
69341,202.05048490671595
69342,59.33743426235455
69343,52.82596563115261
69344,380.93033510892855
69345,335.81875060716914
69346,99.04045117520843
69347,206.34222374712704
69348,132.82677579930973
69349,95.66894875415899
69350,114.78170795933757
69351,86.21976000190037
69352,78.51633013617634
69353,149.96698184989847
69354,103.43384746913193
69355,196.3794479929325
69356,70.95154337885955
69357,119.66964071629772
69358,108.66842131169155
69359,251.9934733767112
69360,70.25111155032671
69361,58.53998490382082
69362,198.0492678221166
69363,207.96050752684744
69364,121.13505065962717
69365,165.71089280471128
69366,186.89370688038107
69367,110.64878163571959
69368,102.09708565585994
69369,67.14870662186368
69370,65.36142183648312
69371,139.23310515070182
69372,114.11819597640613
69373,58.086753796155634
69374,86.81536784708081
69375,210.56263947727592
69376,81.74059526627616
69377,68.98827076163374
69378,56.70907697166042
69379,333.27890521965844
69380,119.75431348356473
69381,102.8294609462072
69382,189.81975724498776
69383,65.29263367922564
69384,71.66395585827026
69385,129.52378223136623
69386,120.69557971448666
69387,181.9466978329061
69388,272.455666350917
69389,48.92648665123173
69390,154.46850137088413
69391,107.84159827733329
69392,89.98509180406728
69393,138.10427956021033
69394,66.37490400375728
69395,105.46193748775462
69396,61.034533409055115
69397,79.65020831560744
69398,57.06383010575418
69399,181.59556177307397
69400,67.25056577474109
69401,63.37450918847842
69402,88.83002657934847
69403,396.5332653670526
69404,174.90342021416245
69405,79.11973064197059
69406,65.73514068279295
69407,118.48086964565056
69408,85.99235318379523
69409,98.57256569673751
69410,103.52071596692035
69411,345.48665709071963
69412,62.578387316119475
69413,160.8773949200954
69414,97.56422613878057
69415,279.27329941865366
69416,82.06333064323356
69417,142.89948319095777
69418,223.77628157982224
69419,173.94449689499635
69420,149.83762936530107
69421,186.13086784653805
69422,82.73200520438013
69423,183.5014229764336
69424,263.2417468378552
69425,103.66038928171245
69426,104.07485725494755
69427,102.98173098226661
69428,96.60997610433522
69429,214.28641222066057
69430,264.6569414085094
69431,279.5650304662138
69432,145.17322695023182
69433,70.89491443235498
69434,94.91800151365592
69435,99.00586035517749
69436,309.745871711934
69437,172.40002998142444
69438,79.85421871377818
69439,113.13348978475675
69440,69.45561859903616
69441,82.24635491656463
69442,173.92991770100997
69443,62.952719869403104
69444,155.072069688476
69445,137.2344960562306
69446,110.51819761072635
69447,68.76721668766965
69448,213.24904685346914
69449,170.36680526255327
69450,177.95146301920022
69451,139.09445999629997
69452,137.2190052089673
69453,80.87527280494047
69454,126.11162485254985
69455,212.02370810371002
69456,140.34662865079537
69457,83.38938934241014
69458,356.0392503333759
69459,310.5676501070794
69460,190.05474234639286
69461,155.3854687798217
69462,90.91138175451745
69463,108.41146408018332
69464,70.74238786593196
69465,157.227121314086
69466,96.9988162682822
69467,100.15919791313716
69468,140.2663260816357
69469,156.87418662070093
69470,94.90154969150677
69471,161.933005812118
69472,102.19573879672808
69473,136.03757584562945
69474,157.49515984845263
69475,140.8967729112605
69476,118.08245101812106
69477,93.91880155021124
69478,86.9230313878133
69479,60.805283311748354
69480,94.82247459201321
69481,114.14847638663147
69482,158.42637612352672
69483,163.93519088112146
69484,112.11224367322527
69485,152.2787923104144
69486,181.30755159926528
69487,144.18709204171148
69488,137.9970408730465
69489,84.99883837700764
69490,98.73533128159335
69491,138.4989763993977
69492,230.28344850978715
69493,195.59065519764437
69494,97.7964813441163
69495,67.69278356020865
69496,300.5922241029661
69497,97.63966164914679
69498,131.46473016396362
69499,62.010504461938204
69500,109.51523361033361
69501,106.86690216487325
69502,99.77660157682675
69503,90.00388009959599
69504,97.45718783101907
69505,96.18267897164074
69506,195.2056622678531
69507,69.41202679104563
69508,95.2626322371182
69509,168.75597998730376
69510,106.04000072618041
69511,104.67400541846129
69512,89.18887207479536
69513,202.88547414975704
69514,76.87214919736877
69515,66.10223037465846
69516,181.3523765585585
69517,45.57761689329605
69518,75.16977579621712
69519,86.10594420479231
69520,62.497164026940894
69521,71.28000762562067
69522,65.48438448190416
69523,152.80412267756407
69524,66.33945951503473
69525,170.81559049676977
69526,83.57711381487914
69527,165.6675915749966
69528,224.26383616598065
69529,85.86041015162208
69530,75.10894446679066
69531,114.72636326021427
69532,103.20930530942789
69533,489.5109352487876
69534,116.3193536243526
69535,89.36277620249939
69536,101.77341767531695
69537,105.83064943764
69538,210.28103762010585
69539,82.3016059716438
69540,66.03954315809449
69541,110.38915321893897
69542,96.56196911877734
69543,182.35440505675973
69544,89.3442414022525
69545,106.11913552544436
69546,65.81028704194861
69547,58.096379618041624
69548,98.77542437828195
69549,164.0806482585663
69550,89.87512510588954
69551,62.50477592418785
69552,257.41392291540524
69553,94.74805945885899
69554,58.86851031327498
69555,72.06830606557509
69556,74.33490038767532
69557,262.1039754192833
69558,85.3456772476046
69559,188.0018049125646
69560,68.4384088498583
69561,189.60992775646412
69562,276.9233894274122
69563,70.97601882506726
69564,79.10605455422578
69565,156.93942844067374
69566,148.8720814108296
69567,151.77939452762797
69568,92.90828020094789
69569,67.09336490619505
69570,60.527456591045215
69571,100.0548173822594
69572,160.84900317191162
69573,72.63101107486025
69574,244.67668125753136
69575,113.13990354053264
69576,110.18098863177565
69577,91.28669360643966
69578,81.18266964197142
69579,127.01946639262808
69580,111.87669131809538
69581,67.4239551461905
69582,92.87234195378795
69583,124.05709754006418
69584,230.08528987910822
69585,177.9688595677203
69586,108.45835268750885
69587,68.60843711010219
69588,79.6035697497299
69589,56.43711710485897
69590,123.4333954204325
69591,110.50624048566678
69592,242.38471661439405
69593,90.14159180773245
69594,69.37606858398377
69595,164.41560548366965
69596,113.06804496856986
69597,52.56942498061356
69598,82.37862472415839
69599,66.1635097818644
69600,83.13700711333462
69601,90.49603212073565
69602,58.75298075552051
69603,118.39297107146764
69604,154.87595021174766
69605,99.90906477869049
69606,202.1259969363972
69607,85.62043075826412
69608,179.54448914733476
69609,106.75262740027412
69610,153.26417678081057
69611,97.3518443031555
69612,56.01800856830842
69613,112.6214085887228
69614,57.87928172318445
69615,202.60897825831563
69616,72.63327639118663
69617,108.35702818745291
69618,123.19853747740785
69619,91.00949665941738
69620,121.79907009016878
69621,83.37613516588476
69622,104.78365645860895
69623,83.0270305606835
69624,125.5913195985331
69625,259.9126945102018
69626,100.21443416578117
69627,94.93354637342534
69628,63.995489197748626
69629,161.03762994859247
69630,91.34067100870965
69631,67.79270133566307
69632,106.67875882921757
69633,54.21164025845519
69634,83.53116959791299
69635,147.07854492668952
69636,69.07166345549189
69637,154.89696664602403
69638,94.017095598905
69639,182.56138317926178
69640,81.4700200749584
69641,193.1608170251415
69642,67.19856891366459
69643,73.91412382689944
69644,147.97338693509516
69645,104.77316687211439
69646,220.53171640494074
69647,105.46680577179893
69648,70.10522283785878
69649,73.13899921395594
69650,115.9736367767795
69651,166.33557811690812
69652,128.8784641134799
69653,79.01829033997788
69654,57.00148802573108
69655,86.51943373145377
69656,73.42983944017897
69657,48.09081584524624
69658,83.56220332904459
69659,135.89019892181307
69660,79.51979580983402
69661,104.75266945124432
69662,242.4955303988689
69663,121.9269723926807
69664,52.45589857085179
69665,168.49112037385606
69666,114.51068837694143
69667,229.0735649261033
69668,117.83768255023618
69669,113.95387387481385
69670,79.62097804157668
69671,80.11452345075475
69672,111.16937635634757
69673,172.05589121442094
69674,353.00472512478854
69675,58.41123362723462
69676,55.20969355188231
69677,265.82847295288707
69678,141.90129586926267
69679,201.79637624384486
69680,95.49041228031207
69681,83.22486658047033
69682,63.42765466235779
69683,50.58515416765913
69684,111.41466745408835
69685,92.49130377483687
69686,61.144573747849996
69687,84.7860256470349
69688,97.40784926649638
69689,160.8123967745807
69690,112.15687233588224
69691,248.9582913654835
69692,86.41284051172846
69693,201.2353676779236
69694,70.11490896138446
69695,196.41597329530367
69696,62.617497760398926
69697,118.37866611883946
69698,155.97504760076234
69699,246.10725981340644
69700,66.31001414780134
69701,104.48038278463068
69702,89.87280291863021
69703,118.33360007149092
69704,168.29483889639118
69705,53.913958724893774
69706,182.75670902952533
69707,130.91899554605897
69708,81.42788950404434
69709,106.73647177918187
69710,208.50119907030935
69711,49.87489057316749
69712,232.32640238779842
69713,100.92023737935995
69714,80.83034299608539
69715,252.58039310488192
69716,129.58943391354023
69717,70.5989859530456
69718,64.64559230599475
69719,115.96238620599178
69720,275.3462682047351
69721,98.89507688251996
69722,225.11508937883383
69723,62.33641603029923
69724,212.85800842752195
69725,65.72307774400727
69726,114.4453500517538
69727,62.80631549927869
69728,65.48944874970967
69729,220.9800727678351
69730,111.7016707322619
69731,59.320608639703195
69732,95.65017970860187
69733,63.10877153346289
69734,58.856868186274525
69735,66.61353627365591
69736,207.70890267819874
69737,250.41097168151845
69738,83.70403302388888
69739,95.79198038945522
69740,91.98579212468005
69741,66.86179798641979
69742,64.8761754289111
69743,147.76644323687768
69744,78.48127226080524
69745,125.06117712641556
69746,220.82633662317738
69747,123.87286216751943
69748,49.021773682791604
69749,105.58224253260286
69750,100.37546197140537
69751,62.518637273973305
69752,252.9691253704872
69753,72.48205314280813
69754,147.51608139793962
69755,98.19276165122152
69756,72.50421902852003
69757,62.336290804479
69758,224.39953300360645
69759,159.41832532960058
69760,61.584302915335655
69761,105.44547009760672
69762,44.6364272621842
69763,98.4965032772111
69764,105.86118851781018
69765,66.77070871041047
69766,106.51929809626245
69767,210.08043789866687
69768,62.73846043068554
69769,83.31600523263477
69770,315.72119343648086
69771,149.15981282677302
69772,92.06018481030236
69773,96.18516365726163
69774,88.85087918856439
69775,157.74390793476752
69776,99.87046512345015
69777,83.2167213263966
69778,97.90636156638355
69779,66.10232335332466
69780,51.89693286554643
69781,105.03520406812842
69782,85.16985650660962
69783,96.90001806001463
69784,250.07664599203628
69785,84.86146181639694
69786,80.7720447989075
69787,139.3205369058974
69788,140.6670780526413
69789,133.3192270722963
69790,70.18575912669363
69791,103.66775550019345
69792,124.68331289836593
69793,82.82227034425281
69794,116.92102041249544
69795,222.52137142853462
69796,76.84791865233497
69797,106.89309922665021
69798,94.34180883745663
69799,110.06497442666308
69800,172.47972873754557
69801,65.11821986610661
69802,74.85050005108153
69803,154.97656355037392
69804,82.47059560930714
69805,87.6618126441382
69806,122.82838260531896
69807,59.24736610682028
69808,69.37026221941804
69809,112.63848670969836
69810,110.51055749113672
69811,105.71360509903712
69812,138.66238680264806
69813,153.5882177382016
69814,542.3479546082871
69815,86.60749344539929
69816,58.89425451670114
69817,115.33553442178479
69818,106.37203693779087
69819,77.496142927139
69820,55.78392930975839
69821,81.48360852852323
69822,74.92536126858826
69823,61.514031345880255
69824,79.29538028703081
69825,186.5184965144337
69826,174.53430873269573
69827,100.69014436843194
69828,121.50920775825512
69829,60.85359742146976
69830,86.24919093448608
69831,87.04885219508333
69832,49.880747289276016
69833,121.57093757179169
69834,54.07579147292704
69835,57.03269676424722
69836,144.5358949880841
69837,61.441170921238005
69838,163.63725454661548
69839,61.91089308745876
69840,85.45004944737929
69841,98.33040643058737
69842,144.24406133019372
69843,85.06232954629789
69844,79.25026405992347
69845,90.00703446652088
69846,169.3969647725329
69847,113.53058140631892
69848,76.87949422847007
69849,125.98158794522566
69850,80.59931518137095
69851,179.6052499194226
69852,107.55534270379918
69853,105.32878836555213
69854,61.090354037303854
69855,97.03452682960045
69856,97.30374346773314
69857,70.08317984070018
69858,65.5384004472121
69859,190.10944723875434
69860,68.07829462724698
69861,76.62524742291703
69862,93.1556873510521
69863,82.22169046541228
69864,61.89106231023334
69865,66.8973891721339
69866,233.4014206718856
69867,197.88628516951547
69868,129.9156356685602
69869,70.80734417112191
69870,110.54562539767997
69871,114.55484792438529
69872,130.1141650331619
69873,244.8967903700904
69874,159.69268668791983
69875,80.80039535724114
69876,139.72996713547437
69877,130.6745037461396
69878,126.98122682817467
69879,253.291785989237
69880,59.927884571268756
69881,73.68446815106802
69882,73.83495653068425
69883,108.32581153675116
69884,58.055894456353585
69885,52.328323498977085
